"variant_id","source_job_id","entity_id","destination_id","batch_id","country_code","profile_id","max_width","max_height","fit","without_enlargement","format","max_bytes","status","physical_path","physical_bytes","parent_profile_file"
"variant:jp-kanazawa:poi:2:sm","source:jp-kanazawa:poi:2","unresolved:jp-kanazawa:2","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:3:sm","source:jp-kanazawa:poi:3","unresolved:jp-kanazawa:3","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:4:sm","source:jp-kanazawa:poi:4","unresolved:jp-kanazawa:4","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:5:sm","source:jp-kanazawa:poi:5","unresolved:jp-kanazawa:5","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:6:sm","source:jp-kanazawa:poi:6","unresolved:jp-kanazawa:6","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:7:sm","source:jp-kanazawa:poi:7","unresolved:jp-kanazawa:7","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:8:sm","source:jp-kanazawa:poi:8","unresolved:jp-kanazawa:8","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:9:sm","source:jp-kanazawa:poi:9","unresolved:jp-kanazawa:9","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:10:sm","source:jp-kanazawa:poi:10","unresolved:jp-kanazawa:10","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:11:sm","source:jp-kanazawa:poi:11","unresolved:jp-kanazawa:11","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:12:sm","source:jp-kanazawa:poi:12","unresolved:jp-kanazawa:12","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:13:sm","source:jp-kanazawa:poi:13","unresolved:jp-kanazawa:13","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:14:sm","source:jp-kanazawa:poi:14","unresolved:jp-kanazawa:14","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:15:sm","source:jp-kanazawa:poi:15","unresolved:jp-kanazawa:15","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:16:sm","source:jp-kanazawa:poi:16","unresolved:jp-kanazawa:16","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:17:sm","source:jp-kanazawa:poi:17","unresolved:jp-kanazawa:17","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:18:sm","source:jp-kanazawa:poi:18","unresolved:jp-kanazawa:18","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:19:sm","source:jp-kanazawa:poi:19","unresolved:jp-kanazawa:19","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:20:sm","source:jp-kanazawa:poi:20","unresolved:jp-kanazawa:20","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:21:sm","source:jp-kanazawa:poi:21","unresolved:jp-kanazawa:21","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:22:sm","source:jp-kanazawa:poi:22","unresolved:jp-kanazawa:22","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:23:sm","source:jp-kanazawa:poi:23","unresolved:jp-kanazawa:23","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:24:sm","source:jp-kanazawa:poi:24","unresolved:jp-kanazawa:24","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:25:sm","source:jp-kanazawa:poi:25","unresolved:jp-kanazawa:25","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:26:sm","source:jp-kanazawa:poi:26","unresolved:jp-kanazawa:26","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:27:sm","source:jp-kanazawa:poi:27","unresolved:jp-kanazawa:27","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:28:sm","source:jp-kanazawa:poi:28","unresolved:jp-kanazawa:28","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:29:sm","source:jp-kanazawa:poi:29","unresolved:jp-kanazawa:29","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:30:sm","source:jp-kanazawa:poi:30","unresolved:jp-kanazawa:30","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:31:sm","source:jp-kanazawa:poi:31","unresolved:jp-kanazawa:31","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:32:sm","source:jp-kanazawa:poi:32","unresolved:jp-kanazawa:32","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:33:sm","source:jp-kanazawa:poi:33","unresolved:jp-kanazawa:33","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:34:sm","source:jp-kanazawa:poi:34","unresolved:jp-kanazawa:34","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:35:sm","source:jp-kanazawa:poi:35","unresolved:jp-kanazawa:35","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:36:sm","source:jp-kanazawa:poi:36","unresolved:jp-kanazawa:36","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:37:sm","source:jp-kanazawa:poi:37","unresolved:jp-kanazawa:37","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:38:sm","source:jp-kanazawa:poi:38","unresolved:jp-kanazawa:38","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:39:sm","source:jp-kanazawa:poi:39","unresolved:jp-kanazawa:39","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-kanazawa:poi:40:sm","source:jp-kanazawa:poi:40","unresolved:jp-kanazawa:40","jp-kanazawa","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:1:sm","source:jp-takayama:poi:1","unresolved:jp-takayama:1","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:2:sm","source:jp-takayama:poi:2","unresolved:jp-takayama:2","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:3:sm","source:jp-takayama:poi:3","unresolved:jp-takayama:3","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:4:sm","source:jp-takayama:poi:4","unresolved:jp-takayama:4","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:5:sm","source:jp-takayama:poi:5","unresolved:jp-takayama:5","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:6:sm","source:jp-takayama:poi:6","unresolved:jp-takayama:6","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:7:sm","source:jp-takayama:poi:7","unresolved:jp-takayama:7","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:8:sm","source:jp-takayama:poi:8","unresolved:jp-takayama:8","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:9:sm","source:jp-takayama:poi:9","unresolved:jp-takayama:9","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:10:sm","source:jp-takayama:poi:10","unresolved:jp-takayama:10","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:11:sm","source:jp-takayama:poi:11","unresolved:jp-takayama:11","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:12:sm","source:jp-takayama:poi:12","unresolved:jp-takayama:12","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:13:sm","source:jp-takayama:poi:13","unresolved:jp-takayama:13","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:14:sm","source:jp-takayama:poi:14","unresolved:jp-takayama:14","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:15:sm","source:jp-takayama:poi:15","unresolved:jp-takayama:15","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:16:sm","source:jp-takayama:poi:16","unresolved:jp-takayama:16","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:17:sm","source:jp-takayama:poi:17","unresolved:jp-takayama:17","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:18:sm","source:jp-takayama:poi:18","unresolved:jp-takayama:18","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:19:sm","source:jp-takayama:poi:19","unresolved:jp-takayama:19","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:20:sm","source:jp-takayama:poi:20","unresolved:jp-takayama:20","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:21:sm","source:jp-takayama:poi:21","unresolved:jp-takayama:21","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:22:sm","source:jp-takayama:poi:22","unresolved:jp-takayama:22","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:23:sm","source:jp-takayama:poi:23","unresolved:jp-takayama:23","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:24:sm","source:jp-takayama:poi:24","unresolved:jp-takayama:24","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:25:sm","source:jp-takayama:poi:25","unresolved:jp-takayama:25","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:26:sm","source:jp-takayama:poi:26","unresolved:jp-takayama:26","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:27:sm","source:jp-takayama:poi:27","unresolved:jp-takayama:27","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:28:sm","source:jp-takayama:poi:28","unresolved:jp-takayama:28","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:29:sm","source:jp-takayama:poi:29","unresolved:jp-takayama:29","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:30:sm","source:jp-takayama:poi:30","unresolved:jp-takayama:30","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:31:sm","source:jp-takayama:poi:31","unresolved:jp-takayama:31","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:32:sm","source:jp-takayama:poi:32","unresolved:jp-takayama:32","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:33:sm","source:jp-takayama:poi:33","unresolved:jp-takayama:33","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:34:sm","source:jp-takayama:poi:34","unresolved:jp-takayama:34","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:35:sm","source:jp-takayama:poi:35","unresolved:jp-takayama:35","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
"variant:jp-takayama:poi:36:sm","source:jp-takayama:poi:36","unresolved:jp-takayama:36","jp-takayama","JP-S-02","JP","sm","480","480","inside","true","webp","200000","expected_only","","","docs/assets/catalog/asset-size-profiles.v1.json"
